NTCIR12-MathWiki-4 xxx Maxwell_stress_tensor:3 2 0.9196505036376781 Run_1
NTCIR12-MathWiki-4 xxx Electromagnetic_radiation:7 3 0.907185129382692 Run_1
NTCIR12-MathWiki-4 xxx Magnetic_reconnection:0 4 0.9029285795355504 Run_1
NTCIR12-MathWiki-4 xxx Electromagnetic_radiation:15 5 0.8972941827476905 Run_1
NTCIR12-MathWiki-4 xxx Electromagnetic_field:4 6 0.8936899832454777 Run_1
NTCIR12-MathWiki-4 xxx Mathematical_descriptions_of_the_electromagnetic_field:3 7 0.8936899832454777 Run_1
NTCIR12-MathWiki-4 xxx Electromagnetic_radiation:14 8 0.8903361164537779 Run_1
NTCIR12-MathWiki-4 xxx Magnetic_field:209 9 0.8900456666673299 Run_1
NTCIR12-MathWiki-4 xxx Inhomogeneous_electromagnetic_wave_equation:6 10 0.8867722051960207 Run_1
NTCIR12-MathWiki-5 xxx Backhouse's_constant:0 1 1.0000000000000004 Run_1
NTCIR12-MathWiki-5 xxx Transcendental_number:9 2 0.9912215878249795 Run_1
NTCIR12-MathWiki-5 xxx Lieb's_square_ice_constant:0 3 0.9764325930395323 Run_1
NTCIR12-MathWiki-5 xxx Apery's_constant:0 4 0.9721811819702726 Run_1
NTCIR12-MathWiki-5 xxx List_of_representations_of_e:7 5 0.9717919361794604 Run_1
NTCIR12-MathWiki-5 xxx Gauss's_continued_fraction:67 6 0.9705853801196189 Run_1
NTCIR12-MathWiki-5 xxx List_of_representations_of_e:8 7 0.9703019836610984 Run_1
NTCIR12-MathWiki-5 xxx Continued_fraction:313 8 0.9688959732430611 Run_1
NTCIR12-MathWiki-5 xxx Pi:63 9 0.9683992927639278 Run_1
NTCIR12-MathWiki-5 xxx Square_root_of_5:0 10 0.9656014325556144 Run_1
NTCIR12-MathWiki-6 xxx Unbinilium:1 1 1.0000000000000004 Run_1
NTCIR12-MathWiki-6 xxx Extended_periodic_table:4 2 1.0000000000000004 Run_1
NTCIR12-MathWiki-6 xxx Extended_periodic_table:9 3 0.9705246661720506 Run_1
NTCIR12-MathWiki-6 xxx Extended_periodic_table:8 4 0.9703803428811362 Run_1
NTCIR12-MathWiki-6 xxx Extended_periodic_table:3 5 0.9599097736543871 Run_1
NTCIR12-MathWiki-6 xxx Unbinilium:0 6 0.9599097736543871 Run_1
NTCIR12-MathWiki-6 xxx Unbinilium:2 7 0.948855789065412 Run_1
NTCIR12-MathWiki-6 xxx Extended_periodic_table:5 8 0.948855789065412 Run_1
NTCIR12-MathWiki-6 xxx Unbinilium:4 9 0.9465704684962251 Run_1
NTCIR12-MathWiki-6 xxx Extended_periodic_table:7 10 0.9465704684962251 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:38 1 1.0 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:0 2 0.9532164315154699 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:24 3 0.9532164315154699 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:5 4 0.9458558609583927 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:16 5 0.9458558609583927 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:12 6 0.9458558609583927 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:8 7 0.9458558609583927 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:29 8 0.9439993278843744 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:6 9 0.9348495125898194 Run_1
NTCIR12-MathWiki-7 xxx Extension_of_a_topological_group:9 10 0.9189357498537247 Run_1
NTCIR12-MathWiki-8 xxx Nowcast_(Air_Quality_Index):1 1 1.0000000000000002 Run_1
NTCIR12-MathWiki-8 xxx Sparse_distributed_memory:11 2 0.8942451072686848 Run_1
NTCIR12-MathWiki-8 xxx List_of_United_States_presidential_elections_by_Electoral_College_margin:0 3 0.8933812225758992 Run_1
NTCIR12-MathWiki-8 xxx List_of_United_States_presidential_elections_by_Electoral_College_margin:1 4 0.8919067931236581 Run_1
NTCIR12-MathWiki-8 xxx Monopsony:21 5 0.8705784412464614 Run_1
NTCIR12-MathWiki-8 xxx Rectangular_function:0 6 0.8668238372622593 Run_1
NTCIR12-MathWiki-8 xxx LTI_system_theory:109 7 0.8662471809706901 Run_1
NTCIR12-MathWiki-8 xxx MoorePenrose_pseudoinverse:122 8 0.8644986455552703 Run_1
NTCIR12-MathWiki-8 xxx Extended_real_number_line:2 9 0.8638628190273173 Run_1
NTCIR12-MathWiki-8 xxx JPEG:11 10 0.8555885351858891 Run_1
NTCIR12-MathWiki-9 xxx Generator_(circuit_theory):0 1 1.0 Run_1
NTCIR12-MathWiki-9 xxx Two-port_network:27 2 1.0 Run_1
NTCIR12-MathWiki-9 xxx Two-port_network:41 3 0.9175424561248411 Run_1
NTCIR12-MathWiki-9 xxx Two-port_network:22 4 0.9072868092157547 Run_1
NTCIR12-MathWiki-9 xxx Port_(circuit_theory):0 5 0.9046605904683479 Run_1
NTCIR12-MathWiki-9 xxx Two-port_network:163 6 0.9046605904683479 Run_1
NTCIR12-MathWiki-9 xxx Two-port_network:4 7 0.9046605904683479 Run_1
NTCIR12-MathWiki-9 xxx Space-time_block_coding_based_transmit_diversity:3 8 0.8924051431973241 Run_1
NTCIR12-MathWiki-9 xxx Electrical_element:23 9 0.8907055553366773 Run_1
NTCIR12-MathWiki-9 xxx Electrical_element:22 10 0.8873864721402736 Run_1
NTCIR12-MathWiki-10 xxx Lerch_zeta_function:0 1 1.0000000000000002 Run_1
NTCIR12-MathWiki-10 xxx Lerch_zeta_function:1 2 0.9409572871638618 Run_1
NTCIR12-MathWiki-10 xxx Catalan's_constant:16 3 0.9409572871638618 Run_1
NTCIR12-MathWiki-10 xxx Stable_distribution:23 4 0.9142281894678317 Run_1
NTCIR12-MathWiki-10 xxx Dirichlet_beta_function:0 5 0.9112428568409507 Run_1
NTCIR12-MathWiki-10 xxx Stable_distribution:21 6 0.9102238104204701 Run_1
NTCIR12-MathWiki-10 xxx MinakshisundaramPleijel_zeta_function:3 7 0.9076174897734771 Run_1
NTCIR12-MathWiki-10 xxx Riemann_zeta_function:119 8 0.9058591385818914 Run_1
NTCIR12-MathWiki-10 xxx Hurwitz_zeta_function:60 9 0.9058591385818914 Run_1
NTCIR12-MathWiki-10 xxx Ramanujan's_master_theorem:10 10 0.9056681998294513 Run_1
NTCIR12-MathWiki-11 xxx Periodic_continued_fraction:5 1 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Sridhara:14 2 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Algebra:0 3 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Algebraic_solution:1 4 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Help:Displaying_a_formula:367 5 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Monic_polynomial:1 6 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Sridhara:0 7 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Loss_of_significance:2 8 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Elementary_algebra:116 9 1.0000000000000004 Run_1
NTCIR12-MathWiki-11 xxx Quadratic_equation:128 10 1.0000000000000004 Run_1
NTCIR12-MathWiki-12 xxx HuntMcIlroy_algorithm:2 1 1.0000000000000004 Run_1
NTCIR12-MathWiki-12 xxx LCP_array:42 2 0.9445924781383246 Run_1
NTCIR12-MathWiki-12 xxx Frechet_distance:34 3 0.9312653274557756 Run_1
NTCIR12-MathWiki-12 xxx LCP_array:43 4 0.9277468896327142 Run_1
NTCIR12-MathWiki-12 xxx Distance_oracle:5 5 0.9247231950636167 Run_1
NTCIR12-MathWiki-12 xxx Routing_and_wavelength_assignment:15 6 0.9247231950636167 Run_1
NTCIR12-MathWiki-12 xxx Distance_oracle:0 7 0.9247231950636167 Run_1
NTCIR12-MathWiki-12 xxx Cycle_basis:27 8 0.9194750566772796 Run_1
NTCIR12-MathWiki-12 xxx Kinetic_sorted_list:0 9 0.9185484482805684 Run_1
NTCIR12-MathWiki-12 xxx Kinetic_sorted_list:8 10 0.9185484482805684 Run_1
NTCIR12-MathWiki-13 xxx Mathematical_morphology:24 1 1.0 Run_1
NTCIR12-MathWiki-13 xxx Mathematical_morphology:16 2 0.9657022930570801 Run_1
NTCIR12-MathWiki-13 xxx Opening_(morphology):7 3 0.9657022930570801 Run_1
NTCIR12-MathWiki-13 xxx Mathematical_morphology:25 4 0.9657022930570801 Run_1
NTCIR12-MathWiki-13 xxx Mathematical_morphology:13 5 0.9327498168392099 Run_1
NTCIR12-MathWiki-13 xxx Hit-or-miss_transform:5 6 0.9307842974693211 Run_1
NTCIR12-MathWiki-13 xxx Opening_(morphology):0 7 0.9281692959595423 Run_1
NTCIR12-MathWiki-13 xxx Mathematical_morphology:15 8 0.9245411403708385 Run_1
NTCIR12-MathWiki-13 xxx Closing_(morphology):0 9 0.921356214981172 Run_1
NTCIR12-MathWiki-13 xxx Complement_(set_theory):10 10 0.9176746838795453 Run_1
NTCIR12-MathWiki-14 xxx Hyperbolic_law_of_cosines:2 1 1.0 Run_1
NTCIR12-MathWiki-14 xxx Solution_of_triangles:91 2 0.9503933247522662 Run_1
NTCIR12-MathWiki-14 xxx Solution_of_triangles:92 3 0.9483705480729099 Run_1
NTCIR12-MathWiki-14 xxx Solution_of_triangles:105 4 0.9476199858692161 Run_1
NTCIR12-MathWiki-14 xxx Ptolemy's_theorem:27 5 0.9469486187761242 Run_1
NTCIR12-MathWiki-14 xxx Solution_of_triangles:106 6 0.9467757960440728 Run_1
NTCIR12-MathWiki-14 xxx Solution_of_triangles:89 7 0.9381364024392034 Run_1
NTCIR12-MathWiki-14 xxx Solution_of_triangles:107 8 0.9360750353794725 Run_1
NTCIR12-MathWiki-14 xxx Law_of_cosines:49 9 0.92935309391122 Run_1
NTCIR12-MathWiki-14 xxx Tetrahedron:25 10 0.9254739438983419 Run_1
NTCIR12-MathWiki-15 xxx Strong_antichain:0 1 1.0000000000000002 Run_1
NTCIR12-MathWiki-15 xxx General_set_theory:0 2 0.9406217837499413 Run_1
NTCIR12-MathWiki-15 xxx First-order_logic:123 3 0.9355148034980938 Run_1
NTCIR12-MathWiki-15 xxx General_set_theory:4 4 0.9353278196723009 Run_1
NTCIR12-MathWiki-15 xxx ZermeloFraenkel_set_theory:46 5 0.9351788277606586 Run_1
NTCIR12-MathWiki-15 xxx ZermeloFraenkel_set_theory:0 6 0.9351411127773774 Run_1
NTCIR12-MathWiki-15 xxx ZermeloFraenkel_set_theory:19 7 0.9311995827797179 Run_1
NTCIR12-MathWiki-15 xxx Ackermann_set_theory:11 8 0.9300896529155341 Run_1
NTCIR12-MathWiki-15 xxx ZermeloFraenkel_set_theory:3 9 0.929849739286885 Run_1
NTCIR12-MathWiki-15 xxx Ackermann_set_theory:23 10 0.9287764106426484 Run_1
NTCIR12-MathWiki-16 xxx Delay_spread:2 1 1.0000000000000002 Run_1
NTCIR12-MathWiki-16 xxx Delay_spread:1 2 0.9825888135624286 Run_1
NTCIR12-MathWiki-16 xxx Logan_plot:17 3 0.9282273680397373 Run_1
NTCIR12-MathWiki-16 xxx Twin_paradox:26 4 0.920590422585993 Run_1
NTCIR12-MathWiki-16 xxx Hilbert_transform:0 5 0.9202617504072479 Run_1
NTCIR12-MathWiki-16 xxx Magnus_expansion:32 6 0.9188872477912151 Run_1
NTCIR12-MathWiki-16 xxx Twin_paradox:29 7 0.9182929220663881 Run_1
NTCIR12-MathWiki-16 xxx Dirac_delta_function:30 8 0.9168375074405772 Run_1
NTCIR12-MathWiki-16 xxx Order_of_integration_(calculus):7 9 0.9134446358939865 Run_1
NTCIR12-MathWiki-16 xxx Nonimaging_optics:1 10 0.9077632154792499 Run_1
NTCIR12-MathWiki-17 xxx GoldbachEuler_theorem:7 1 1.0000000000000002 Run_1
NTCIR12-MathWiki-17 xxx Riemann_series_theorem:24 2 0.9778035311882787 Run_1
NTCIR12-MathWiki-17 xxx 1::2__1::4_+_1::8__1::16_+_:1 3 0.9626822269010408 Run_1
NTCIR12-MathWiki-17 xxx Riemann_series_theorem:23 4 0.9599456400077204 Run_1
NTCIR12-MathWiki-17 xxx Alternating_series:36 5 0.9591056220131506 Run_1
NTCIR12-MathWiki-17 xxx Indian_mathematics:56 6 0.9574960282749398 Run_1
NTCIR12-MathWiki-17 xxx Harmonic_series_(mathematics):16 7 0.9541266404983246 Run_1
NTCIR12-MathWiki-17 xxx Kerala_school_of_astronomy_and_mathematics:15 8 0.9517795316074074 Run_1
NTCIR12-MathWiki-17 xxx Natural_logarithm_of_2:38 9 0.9516402592172061 Run_1
NTCIR12-MathWiki-17 xxx Special_values_of_L-functions:0 10 0.9500431999752503 Run_1
NTCIR12-MathWiki-18 xxx Statistical_coupling_analysis:1 1 1.0000000000000002 Run_1
NTCIR12-MathWiki-18 xxx Step-growth_polymerization:14 2 0.8955139440833697 Run_1
NTCIR12-MathWiki-18 xxx Poisson_limit_theorem:8 3 0.8884021639808083 Run_1
NTCIR12-MathWiki-18 xxx Quantum_finance:1 4 0.8867796527160411 Run_1
NTCIR12-MathWiki-18 xxx Rule_of_succession:7 5 0.8831978290440076 Run_1
NTCIR12-MathWiki-18 xxx Error_function:71 6 0.8812252034350705 Run_1
NTCIR12-MathWiki-18 xxx An_Essay_towards_solving_a_Problem_in_the_Doctrine_of_Chances:0 7 0.8786542037577865 Run_1
NTCIR12-MathWiki-18 xxx Poisson_limit_theorem:17 8 0.8748108251267963 Run_1
NTCIR12-MathWiki-18 xxx Error_function:34 9 0.8741411934728827 Run_1
NTCIR12-MathWiki-18 xxx Bessel_polynomials:1 10 0.8724642524955856 Run_1
NTCIR12-MathWiki-19 xxx Anisotropic_Network_Model:4 1 1.0000000000000004 Run_1
NTCIR12-MathWiki-19 xxx Electric_field_gradient:0 2 0.9545272973711945 Run_1
NTCIR12-MathWiki-19 xxx Hyperfine_structure:30 3 0.9471866018353468 Run_1
NTCIR12-MathWiki-19 xxx John's_equation:7 4 0.9416701275431931 Run_1
NTCIR12-MathWiki-19 xxx Partial_derivative:25 5 0.9339191355602808 Run_1
NTCIR12-MathWiki-19 xxx Strategic_complements:7 6 0.9301775382258454 Run_1
NTCIR12-MathWiki-19 xxx Strategic_complements:10 7 0.9301775382258454 Run_1
NTCIR12-MathWiki-19 xxx Euler_equations_(fluid_dynamics):20 8 0.9277364695315908 Run_1
NTCIR12-MathWiki-19 xxx Plurisubharmonic_function:15 9 0.9267761333954894 Run_1
NTCIR12-MathWiki-19 xxx Saint-Venant's_compatibility_condition:7 10 0.9258770006160819 Run_1
NTCIR12-MathWiki-20 xxx Correlation_and_dependence:1 1 1.0000000000000004 Run_1
NTCIR12-MathWiki-20 xxx Pearson_product-moment_correlation_coefficient:17 2 0.9886309322727994 Run_1
NTCIR12-MathWiki-20 xxx Explained_sum_of_squares:9 3 0.9856480537696064 Run_1
NTCIR12-MathWiki-20 xxx Simple_linear_regression:108 4 0.9684187166526611 Run_1
NTCIR12-MathWiki-20 xxx Algorithms_for_calculating_variance:94 5 0.9668404319527468 Run_1
NTCIR12-MathWiki-20 xxx Simple_linear_regression:109 6 0.9652715269032609 Run_1
NTCIR12-MathWiki-20 xxx Regression_toward_the_mean:3 7 0.9638404042899703 Run_1
NTCIR12-MathWiki-20 xxx Dimensionless_quantity:30 8 0.9625504564049822 Run_1
NTCIR12-MathWiki-20 xxx Total_sum_of_squares:0 9 0.9617827759289508 Run_1
NTCIR12-MathWiki-20 xxx Partition_of_sums_of_squares:3 10 0.9596892288624477 Run_1
